type,team,year,norm_epa,blue_banners,event_wins,event_finalists,total_awards,rank,elim_progression,state,worlds_winrate,worlds_qual_winrate,state_epa_rank,state_epa_percentile,total_epa_rank,total_epa_percentile,elim_alliance,elim_pick,count
regular,1891,2011,1549,1,0,0,1,33.0,0,MO,0.6,0.6,5.0,0.6154,498.0,0.7574,,-1,
regular,1893,2009,1654,1,1,0,2,57.0,0,GA,0.4286,0.4286,4.0,0.8462,127.0,0.9242,,-1,
regular,1899,2011,1573,2,1,0,3,38.0,0,MO,0.5,0.5,14.0,0.8293,384.0,0.813,,-1,
regular,1899,2013,1712,0,0,1,3,49.0,0,MO,0.5,0.5,4.0,0.9643,91.0,0.9637,,-1,
regular,1899,2019,1432,0,0,0,0,63.0,0,TX,0.2,0.2,77.0,0.2143,2942.0,0.2176,,-1,
regular,190,2007,1566,3,2,0,5,9.0,7,GA,0.8214,0.7857,14.0,0.7358,314.0,0.7528,,-1,
regular,190,2008,1541,0,0,0,2,70.0,0,GA,0.2857,0.2857,13.0,0.7547,408.0,0.7276,,-1,
regular,190,2009,1651,1,1,0,3,50.0,3,GA,0.4,0.4286,6.0,0.8846,133.0,0.9206,,-1,
regular,190,2010,1670,0,0,0,2,35.0,0,GA,0.45,0.45,3.0,0.9423,103.0,0.9427,,-1,
regular,190,2011,1676,0,0,0,2,48.0,0,MO,0.5,0.5,3.0,0.9434,119.0,0.942,,-1,
regular,190,2012,1562,2,1,0,3,34.0,2,MO,0.5455,0.6667,16.0,0.7193,528.0,0.7736,,2,
regular,190,2013,1620,0,0,0,0,15.0,2,MO,0.6,0.75,6.0,0.8947,275.0,0.8904,,2,
regular,190,2014,1641,1,1,0,3,27.0,0,MO,0.6,0.6,5.0,0.9167,222.0,0.9177,,-1,
regular,190,2015,1543,0,0,1,1,49.0,0,MO,0.0,0.0,24.0,0.625,765.0,0.7337,,-1,
regular,190,2016,1564,0,0,2,4,65.0,0,MO,0.3,0.3,17.0,0.75,668.0,0.7855,,-1,
regular,190,2017,1627,0,0,2,4,13.0,3,MO,0.6154,0.7,7.0,0.9028,339.0,0.8982,Alliance 8,0,
regular,190,2018,1570,0,0,0,0,44.0,0,MI,0.4,0.4,15.0,0.8077,777.0,0.7852,,-1,
regular,190,2019,1700,0,0,0,4,33.0,0,MI,0.5,0.5,4.0,0.9452,153.0,0.9593,,-1,
regular,190,2023,1531,0,0,0,0,67.0,0,TX,0.1,0.1,26.0,0.6061,1134.0,0.6547,,-1,
regular,1902,2007,1650,0,0,1,4,23.0,8,GA,0.7333,0.7143,8.0,0.8095,102.0,0.9197,,-1,
regular,1902,2008,1617,0,0,0,2,15.0,0,GA,0.7143,0.7143,8.0,0.814,162.0,0.8919,,-1,
regular,1902,2009,1614,1,1,0,3,51.0,4,GA,0.4545,0.4286,7.0,0.8293,207.0,0.8764,,-1,
regular,1902,2010,1690,2,1,0,4,16.0,2,GA,0.5833,0.7,5.0,0.8837,85.0,0.9528,,-1,
regular,1902,2012,1666,0,0,0,3,54.0,0,MO,0.3333,0.3333,8.0,0.8933,134.0,0.9425,,-1,
regular,1902,2013,1663,2,1,0,5,59.0,0,MO,0.5,0.5,4.0,0.9444,157.0,0.9374,,-1,
regular,1902,2014,1546,1,1,0,2,62.0,0,MO,0.4,0.4,22.0,0.6508,762.0,0.7175,,-1,
regular,1902,2015,1528,1,0,0,2,56.0,0,MO,0.0,0.0,24.0,0.625,908.0,0.684,,-1,
regular,1902,2016,1515,1,0,0,1,59.0,0,MO,0.5,0.5,23.0,0.6714,1208.0,0.6121,,-1,
regular,1902,2017,1543,2,0,1,5,64.0,0,TX,0.2,0.2,24.0,0.6842,1011.0,0.6965,,-1,
regular,1902,2018,1615,1,0,0,3,40.0,3,TX,0.3846,0.4,9.0,0.8875,432.0,0.8806,Alliance 6,2,
regular,1902,2019,1595,3,0,0,5,60.0,0,TX,0.4,0.4,14.0,0.8427,627.0,0.8332,Alliance 3,3,
regular,1902,2022,1553,0,0,0,1,48.0,0,TX,0.3,0.3,14.0,0.7941,781.0,0.7442,,-1,
regular,1902,2023,1546,1,1,0,3,68.0,0,TX,0.3,0.3,19.0,0.7286,954.0,0.7095,,-1,
regular,191,2007,1766,0,0,0,1,10.0,3,GA,0.7,0.8571,1.0,0.9901,24.0,0.9811,,-1,
regular,191,2008,1746,1,1,0,2,30.0,2,GA,0.4444,0.5714,3.0,0.9732,37.0,0.9753,,-1,
regular,191,2009,1657,0,0,0,1,75.0,0,GA,0.2857,0.2857,9.0,0.9256,124.0,0.926,,-1,
regular,191,2010,1560,0,0,1,1,63.0,0,GA,0.5,0.5,24.0,0.7983,377.0,0.7904,,-1,
regular,191,2011,1666,0,0,0,0,26.0,5,MO,0.6,0.6,7.0,0.9449,134.0,0.9347,,2,
regular,191,2012,1656,1,1,0,2,65.0,0,MO,0.2222,0.2222,9.0,0.9323,159.0,0.9318,,-1,
regular,191,2013,1674,0,0,0,0,28.0,0,MO,0.625,0.625,3.0,0.9789,139.0,0.9446,,-1,
regular,191,2014,1526,0,0,0,0,94.0,0,MO,0.2,0.2,58.0,0.6054,959.0,0.6444,,-1,
regular,191,2015,1609,0,0,0,0,35.0,0,MO,0.0,0.0,16.0,0.8912,362.0,0.874,,-1,
regular,191,2016,1607,0,0,0,1,44.0,0,MO,0.4,0.4,16.0,0.8933,393.0,0.8738,,-1,
regular,191,2017,1595,1,1,0,1,41.0,3,MO,0.3846,0.4,26.0,0.8354,538.0,0.8385,Alliance 2,2,
regular,191,2018,1577,0,0,0,4,52.0,0,MI,0.4,0.4,33.0,0.8081,701.0,0.8062,Alliance 8,3,
regular,191,2019,1563,1,0,0,1,35.0,0,MI,0.5,0.5,37.0,0.7849,907.0,0.7588,,-1,
regular,1912,2007,1595,1,1,0,2,14.0,0,GA,0.7143,0.7143,2.0,0.8824,195.0,0.8465,,-1,
regular,1912,2010,1652,1,0,0,6,27.0,0,GA,0.6,0.6,1.0,0.9412,142.0,0.9211,,-1,
regular,1912,2011,1615,1,0,0,4,35.0,0,MO,0.5,0.5,1.0,0.9583,257.0,0.8748,,-1,
regular,1912,2012,1588,1,0,0,4,42.0,0,MO,0.4444,0.4444,2.0,0.9355,370.0,0.8413,,-1,
regular,1912,2013,1586,2,0,0,4,94.0,0,MO,0.1875,0.1875,2.0,0.9375,425.0,0.8306,,-1,
regular,1912,2017,1489,1,0,0,1,54.0,0,TX,0.4,0.4,8.0,0.7576,1676.0,0.4968,,-1,
regular,1912,2019,1532,0,0,0,0,29.0,0,TX,0.6,0.6,6.0,0.8421,1245.0,0.6689,,-1,
regular,1914,2022,1578,1,1,1,3,75.0,0,TX,0.1,0.1,16.0,0.8049,577.0,0.811,,-1,
regular,1918,2009,1840,1,1,2,7,2.0,8,GA,0.7333,0.8571,3.0,0.9773,10.0,0.994,,-1,
regular,1918,2010,1880,2,2,1,7,8.0,3,GA,0.6538,0.8,4.0,0.9706,7.0,0.9961,,1,
regular,1918,2011,1735,2,2,0,6,13.0,2,MO,0.5833,0.7,16.0,0.9048,64.0,0.9688,,1,
regular,1918,2012,1749,1,1,1,4,63.0,3,MO,0.4583,0.5,9.0,0.9526,53.0,0.9773,,1,
regular,1918,2013,1757,1,1,1,5,69.0,7,MO,0.5333,0.375,12.0,0.9409,49.0,0.9805,,2,
regular,1918,2014,1815,1,1,0,2,50.0,6,MO,0.5,0.5,7.0,0.9747,24.0,0.9911,,2,
regular,1918,2015,1748,1,1,0,2,22.0,0,MO,0.0,0.0,13.0,0.9623,65.0,0.9774,,1,
regular,1918,2016,1794,1,1,0,3,9.0,3,MO,0.6923,0.8,9.0,0.9781,42.0,0.9865,Alliance 5,1,
regular,1918,2017,1575,0,0,0,1,34.0,6,MO,0.5313,0.55,128.0,0.7143,683.0,0.795,Alliance 7,1,
regular,1918,2018,1778,2,2,0,5,10.0,3,MI,0.6154,0.7,10.0,0.9802,55.0,0.9848,Alliance 7,1,
regular,1918,2019,1767,1,1,0,4,14.0,2,MI,0.5417,0.65,14.0,0.974,61.0,0.9838,Alliance 6,1,
regular,1918,2022,1671,1,1,1,5,53.0,5,TX,0.3333,0.3,38.0,0.9156,182.0,0.9404,Alliance 4,3,
regular,192,2007,1506,0,0,0,0,78.0,0,GA,0.1429,0.1429,52.0,0.5806,529.0,0.5835,,-1,
regular,192,2008,1609,0,0,1,3,69.0,0,GA,0.2857,0.2857,15.0,0.8936,177.0,0.8818,,-1,
regular,192,2010,1591,0,0,0,0,77.0,0,GA,0.25,0.25,27.0,0.8235,259.0,0.856,,-1,
regular,192,2012,1679,1,1,0,4,21.0,0,MO,0.6667,0.6667,13.0,0.9333,116.0,0.9503,,-1,
regular,192,2013,1599,1,1,0,2,79.0,0,MO,0.375,0.375,27.0,0.872,371.0,0.8521,,-1,
regular,192,2017,1646,2,1,0,5,15.0,5,TX,0.5333,0.6,18.0,0.9355,272.0,0.9183,Alliance 2,1,
regular,1922,2010,1766,1,1,1,2,9.0,6,GA,0.5938,0.7,2.0,0.931,30.0,0.9833,,-1,
regular,1922,2019,1636,1,1,1,5,49.0,0,MI,0.4,0.4,5.0,0.8889,348.0,0.9074,,-1,
regular,1922,2023,1618,0,0,0,0,14.0,0,TX,0.7,0.7,9.0,0.7692,403.0,0.8773,,-1,
regular,1923,2009,1638,1,1,0,3,25.0,2,GA,0.5,0.6429,8.0,0.8689,151.0,0.9099,,-1,
regular,1923,2011,1737,1,1,0,3,40.0,0,MO,0.5,0.5,3.0,0.9516,57.0,0.9722,,-1,
regular,1923,2013,1680,0,0,0,0,25.0,0,MO,0.625,0.625,10.0,0.8571,129.0,0.9486,,-1,
regular,1923,2015,1563,2,0,0,6,62.0,2,MO,1.0,0.0,22.0,0.6986,602.0,0.7905,,2,
regular,1923,2016,1587,2,0,0,3,36.0,0,MO,0.5,0.5,17.0,0.7763,505.0,0.8378,Alliance 6,3,
regular,1923,2017,1600,2,2,0,4,43.0,0,MO,0.5,0.5,16.0,0.7838,500.0,0.8499,,-1,
regular,1923,2018,1705,1,0,1,3,19.0,2,MI,0.5833,0.7,5.0,0.9383,146.0,0.9596,Alliance 5,2,
regular,1923,2019,1682,0,0,0,5,5.0,2,MI,0.75,0.9,5.0,0.9398,193.0,0.9487,Alliance 5,0,
regular,1923,2022,1560,4,2,0,4,61.0,0,TX,0.4,0.4,25.0,0.6951,713.0,0.7665,,-1,
regular,1923,2023,1748,2,2,1,7,17.0,3,TX,0.5385,0.6,3.0,0.9663,73.0,0.9778,Alliance 7,2,
regular,1927,2009,1477,0,0,0,1,75.0,0,GA,0.2857,0.2857,9.0,0.1818,950.0,0.4328,,-1,
regular,1927,2011,1663,1,1,0,3,31.0,0,MO,0.6,0.6,3.0,0.7,140.0,0.9318,,-1,
regular,1929,2007,1506,0,0,0,0,54.0,0,GA,0.4286,0.4286,19.0,0.6667,530.0,0.5827,,-1,
regular,193,2013,1677,0,0,1,1,59.0,0,MO,0.375,0.375,11.0,0.8429,131.0,0.9478,,-1,
regular,193,2014,1759,1,1,1,3,48.0,0,MO,0.5,0.5,2.0,0.9714,53.0,0.9803,,3,
regular,193,2015,1662,0,0,1,2,38.0,0,MO,0.0,0.0,8.0,0.8904,191.0,0.9335,,3,
regular,193,2016,1647,0,0,1,5,45.0,5,MO,0.5,0.45,10.0,0.8684,238.0,0.9236,Alliance 3,2,
regular,193,2017,1582,0,0,1,2,34.0,8,MO,0.4444,0.4,21.0,0.7162,623.0,0.813,Alliance 6,2,
regular,193,2019,1511,0,0,0,2,62.0,0,MI,0.35,0.35,42.0,0.494,1545.0,0.5891,,-1,
regular,1937,2012,1498,1,1,0,1,82.0,0,MO,0.3333,0.3333,28.0,0.6585,1081.0,0.5364,,-1,
regular,1937,2014,1530,0,0,0,2,23.0,0,MO,0.7,0.7,22.0,0.824,918.0,0.6596,,-1,
regular,1937,2017,1623,0,0,0,2,29.0,3,TX,0.4615,0.5,18.0,0.9375,362.0,0.8913,Alliance 8,2,
regular,1937,2019,1639,1,1,0,2,46.0,0,MI,0.4,0.4,15.0,0.9614,341.0,0.9093,,-1,
regular,1939,2008,1629,0,0,0,1,34.0,0,GA,0.5714,0.5714,5.0,0.898,142.0,0.9052,,-1,
regular,1939,2013,1723,0,0,1,4,84.0,0,MO,0.25,0.25,3.0,0.9508,79.0,0.9685,,-1,
regular,1939,2014,1561,2,0,0,4,89.0,0,MO,0.2,0.2,18.0,0.7273,648.0,0.7597,,-1,
regular,1939,2016,1540,2,0,0,3,50.0,0,MO,0.35,0.35,24.0,0.6712,911.0,0.7075,,-1,
regular,1939,2017,1523,0,0,1,3,47.0,0,MO,0.4,0.4,22.0,0.6944,1250.0,0.6247,,-1,
regular,1939,2018,1586,0,0,0,3,12.0,2,TX,0.75,0.9,14.0,0.8082,620.0,0.8286,Alliance 3,3,
regular,1939,2019,1609,2,1,0,5,30.0,1,TX,0.5455,0.6,8.0,0.8919,412.0,0.8904,Alliance 3,3,
regular,1939,2022,1633,1,0,1,7,16.0,0,TX,0.7,0.7,8.0,0.875,278.0,0.9089,,-1,
regular,1941,2008,1518,0,0,0,1,77.0,0,GA,0.2143,0.2143,67.0,0.4274,547.0,0.6348,,-1,
regular,1941,2009,1530,0,0,1,1,61.0,0,GA,0.4286,0.4286,64.0,0.5152,528.0,0.6848,,-1,
regular,1942,2011,1512,1,0,0,1,59.0,0,MO,0.4,0.4,12.0,0.84,746.0,0.6366,,-1,
regular,1946,2007,1445,0,0,0,1,53.0,0,GA,0.4286,0.4286,48.0,0.1429,924.0,0.2724,,-1,
regular,195,2007,1627,1,1,0,2,3.0,5,GA,0.7083,0.8571,5.0,0.8438,128.0,0.8992,,-1,
regular,195,2008,1727,0,0,0,0,4.0,4,GA,0.6818,0.7857,4.0,0.871,49.0,0.9673,,-1,
regular,195,2009,1667,0,0,0,0,22.0,0,GA,0.5714,0.5714,5.0,0.8485,109.0,0.9349,,-1,
regular,195,2011,1714,2,2,0,4,13.0,2,MO,0.6667,0.8,2.0,0.9524,80.0,0.961,,1,
regular,195,2012,1761,1,1,1,4,7.0,2,MO,0.5455,0.6667,1.0,0.9756,42.0,0.982,,0,
regular,195,2013,1766,1,1,0,2,35.0,4,MO,0.5833,0.625,1.0,0.9778,43.0,0.9829,,1,
regular,195,2014,1855,2,1,1,6,45.0,1,MO,0.4545,0.5,1.0,0.9778,16.0,0.9941,,1,
regular,195,2015,1849,5,3,0,8,3.0,2,MO,0.0,0.0,1.0,0.9787,16.0,0.9944,,0,
regular,195,2016,1990,4,4,0,8,1.0,6,MO,0.9375,0.9,1.0,0.9792,2.0,0.9994,Alliance 1,0,
regular,195,2017,1953,2,2,0,5,5.0,6,MO,0.625,0.6,1.0,0.98,7.0,0.9979,Alliance 5,0,
regular,195,2018,1899,3,3,0,7,2.0,7,MI,0.8235,0.8,1.0,0.9804,5.0,0.9986,Alliance 1,1,
regular,195,2019,1794,5,3,1,9,5.0,7,MI,0.8529,0.85,1.0,0.9815,41.0,0.9891,Alliance 4,0,
regular,195,2022,1679,1,1,1,4,14.0,4,TX,0.6429,0.7,6.0,0.88,168.0,0.945,Alliance 7,1,
regular,195,2023,1778,2,2,1,5,18.0,4,TX,0.6429,0.7,3.0,0.9412,45.0,0.9863,Alliance 4,1,
regular,1950,2007,1486,1,1,0,2,71.0,0,GA,0.2857,0.2857,34.0,0.3929,666.0,0.4756,,-1,
regular,1967,2013,1570,1,1,0,2,55.0,0,MO,0.5,0.5,37.0,0.8246,505.0,0.7987,,-1,
regular,1973,2016,1470,0,0,0,0,67.0,0,MO,0.2,0.2,47.0,0.3088,1886.0,0.3943,,-1,
regular,1980,2010,1536,0,0,0,0,83.0,0,GA,0.15,0.15,11.0,0.6333,511.0,0.716,,-1,
regular,1982,2018,1555,1,1,0,2,42.0,3,TX,0.5385,0.5,4.0,0.8333,949.0,0.7376,Alliance 6,3,
regular,1982,2019,1473,0,0,0,0,47.0,0,TX,0.4,0.4,9.0,0.6087,2197.0,0.4157,,-1,
regular,1983,2007,1580,1,1,0,3,43.0,0,GA,0.5714,0.5714,3.0,0.8333,232.0,0.8173,,-1,
regular,1983,2008,1572,1,1,0,5,5.0,2,GA,0.6111,0.7857,4.0,0.84,284.0,0.8104,,-1,
regular,1983,2009,1671,1,1,0,3,12.0,0,GA,0.7143,0.7143,2.0,0.9592,103.0,0.9385,,-1,
regular,1983,2010,1573,1,0,0,4,68.0,0,GA,0.3,0.3,6.0,0.8983,309.0,0.8282,,-1,
regular,1983,2011,1737,1,0,0,9,6.0,2,MO,0.6667,0.8,1.0,0.9878,58.0,0.9717,,0,
regular,1983,2012,1896,2,1,2,10,15.0,4,MO,0.6154,0.6667,1.0,0.9895,10.0,0.9957,,1,
regular,1983,2013,1772,4,3,0,6,2.0,4,MO,0.8333,1.0,2.0,0.9821,40.0,0.9841,,0,
regular,1983,2014,1608,4,2,0,8,15.0,7,MO,0.6471,0.7,17.0,0.8455,352.0,0.8695,,2,
regular,1983,2015,1820,6,4,0,10,12.0,0,MO,0.0,0.0,1.0,0.9907,23.0,0.992,,1,
regular,1983,2016,1697,3,2,2,7,40.0,2,MO,0.375,0.45,5.0,0.9554,130.0,0.9583,Alliance 2,1,
regular,1983,2017,1565,0,0,0,3,40.0,0,TX,0.5,0.5,33.0,0.6827,786.0,0.764,,-1,
regular,1983,2018,1633,2,2,0,5,25.0,2,TX,0.3333,0.4,14.0,0.8614,327.0,0.9096,Alliance 7,2,
regular,1983,2019,1696,1,0,2,6,16.0,6,TX,0.5625,0.5,7.0,0.9286,166.0,0.9559,Alliance 7,1,
regular,1983,2023,1595,1,1,0,4,32.0,0,TX,0.6,0.6,21.0,0.747,534.0,0.8374,,-1,
regular,1984,2011,1473,1,1,0,1,83.0,0,MO,0.2,0.2,14.0,0.2632,1193.0,0.4189,,-1,
regular,1984,2018,1557,0,0,0,0,66.0,0,TX,0.2222,0.2222,3.0,0.875,933.0,0.7421,,-1,
regular,1985,2007,1419,0,0,0,2,85.0,0,GA,0.1429,0.1429,35.0,0.2553,1085.0,0.1457,,-1,
regular,1985,2011,1752,1,1,0,4,41.0,0,MO,0.5,0.5,3.0,0.9423,45.0,0.9781,,-1,
regular,1985,2012,1645,3,1,0,3,29.0,0,MO,0.4444,0.4444,5.0,0.9138,179.0,0.9232,,-1,
regular,1985,2013,1639,1,1,0,2,13.0,0,MO,0.75,0.75,8.0,0.8689,214.0,0.9147,,-1,
regular,1985,2017,1562,0,0,0,1,64.0,0,MO,0.2,0.2,14.0,0.8056,832.0,0.7502,,-1,
regular,1986,2009,1615,1,0,0,2,68.0,0,GA,0.2857,0.2857,4.0,0.9231,205.0,0.8776,,-1,
regular,1986,2010,1778,1,1,0,4,3.0,7,GA,0.7647,0.9,1.0,0.9787,23.0,0.9872,,0,
regular,1986,2011,1775,1,1,0,5,21.0,2,MO,0.5,0.6,1.0,0.9808,29.0,0.9859,,1,
regular,1986,2012,1823,2,2,0,5,4.0,3,MO,0.5833,0.6667,1.0,0.9828,21.0,0.991,,0,
regular,1986,2013,1931,4,3,0,11,19.0,6,MO,0.6429,0.625,1.0,0.9836,5.0,0.998,,1,
regular,1986,2014,1862,3,2,0,7,6.0,4,MO,0.7143,0.8,1.0,0.9848,14.0,0.9948,,0,
regular,1986,2015,1844,2,2,1,6,3.0,0,MO,0.0,0.0,2.0,0.971,18.0,0.9937,,0,
regular,1986,2016,1793,1,1,1,7,16.0,6,MO,0.8125,0.7,1.0,0.9863,35.0,0.9888,Alliance 1,1,
regular,1986,2017,2117,1,1,2,9,1.0,6,MO,0.9375,0.9,1.0,0.9861,1.0,0.9997,Alliance 1,0,
regular,1986,2018,1785,2,1,0,5,1.0,3,TX,0.6923,0.8,1.0,0.9863,49.0,0.9865,Alliance 1,0,
regular,1986,2019,1732,0,0,2,6,4.0,4,TX,0.7143,0.8,1.0,0.9865,102.0,0.9729,Alliance 3,0,
regular,1986,2022,1768,2,2,0,5,17.0,3,TX,0.5769,0.65,2.0,0.9688,48.0,0.9843,Alliance 5,2,
regular,1986,2023,1664,2,0,0,3,10.0,4,TX,0.7143,0.8,6.0,0.9032,213.0,0.9351,Alliance 4,2,
regular,1987,2008,1594,0,0,0,2,16.0,0,GA,0.7143,0.7143,9.0,0.8163,216.0,0.8558,,-1,
regular,1987,2009,1610,2,0,0,2,3.0,2,GA,0.6667,0.8571,5.0,0.9038,216.0,0.871,,-1,
regular,1987,2010,1585,2,1,0,4,73.0,0,GA,0.4,0.4,9.0,0.8085,275.0,0.8471,,-1,
regular,1987,2012,1657,0,0,0,4,51.0,0,MO,0.6111,0.6111,4.0,0.931,156.0,0.9331,,-1,
regular,1987,2013,1613,1,0,1,2,57.0,0,MO,0.4375,0.4375,10.0,0.8361,306.0,0.878,,-1,
regular,1987,2016,1629,0,0,1,5,32.0,0,MO,0.5,0.5,7.0,0.9041,299.0,0.904,,-1,
regular,1987,2017,1683,1,1,0,5,29.0,3,MO,0.4615,0.5,7.0,0.9028,174.0,0.9478,Alliance 7,2,
regular,1987,2019,1632,1,1,0,3,45.0,0,TX,0.3,0.3,6.0,0.9189,376.0,0.9,Alliance 3,3,
regular,1987,2022,1747,2,2,0,4,26.0,2,TX,0.5,0.6,4.0,0.9375,70.0,0.9771,Alliance 6,1,
regular,1987,2023,1784,2,2,0,5,12.0,2,TX,0.5833,0.7,2.0,0.9677,43.0,0.9869,Alliance 6,1,
regular,1989,2008,1545,1,1,0,1,44.0,0,GA,0.5714,0.5714,21.0,0.6667,389.0,0.7403,,-1,
regular,199,2017,1545,0,0,1,4,40.0,0,TX,0.4,0.4,77.0,0.724,987.0,0.7037,,-1,
regular,1991,2007,1525,0,0,0,3,73.0,0,GA,0.25,0.25,17.0,0.4688,435.0,0.6575,,-1,
regular,1991,2016,1531,0,0,0,1,42.0,0,MO,0.4,0.4,26.0,0.4583,1003.0,0.6779,,-1,
regular,1991,2017,1587,1,1,0,3,46.0,0,MO,0.4,0.4,13.0,0.74,595.0,0.8214,,-1,
regular,1997,2007,1530,1,1,0,1,43.0,0,GA,0.5,0.5,3.0,0.8421,403.0,0.6827,,-1,
regular,20,2007,1544,0,0,0,1,68.0,0,GA,0.2857,0.2857,28.0,0.7228,343.0,0.7299,,-1,
regular,20,2008,1795,2,2,0,3,4.0,5,GA,0.6667,0.8571,2.0,0.9821,19.0,0.9873,,-1,
regular,20,2009,1727,0,0,1,3,20.0,0,GA,0.7143,0.7143,7.0,0.9421,49.0,0.9707,,-1,
regular,20,2010,1687,1,1,0,5,21.0,5,GA,0.5,0.55,3.0,0.9748,86.0,0.9522,,-1,
regular,20,2011,1608,0,0,1,1,57.0,0,MO,0.4,0.4,16.0,0.874,285.0,0.8612,,-1,
regular,20,2012,1525,1,1,0,2,74.0,0,MO,0.2222,0.2222,56.0,0.5789,816.0,0.6501,,-1,
regular,20,2013,1817,2,1,1,7,10.0,2,MO,0.6,0.75,1.0,0.993,19.0,0.9924,,1,
regular,20,2014,1706,2,2,0,5,77.0,2,MO,0.25,0.3,2.0,0.9864,102.0,0.9622,,2,
regular,20,2015,1624,0,0,1,4,46.0,0,MO,0.0,0.0,12.0,0.9184,314.0,0.8907,,2,
regular,20,2016,1674,1,1,1,4,16.0,1,MO,0.6364,0.7,5.0,0.9667,171.0,0.9451,Alliance 3,2,
regular,20,2017,1678,1,0,0,4,44.0,1,MO,0.3636,0.4,9.0,0.943,189.0,0.9433,Alliance 2,3,
regular,20,2018,1633,0,0,1,3,8.0,3,MI,0.6923,0.8,11.0,0.936,325.0,0.9101,Alliance 6,0,
regular,20,2019,1766,2,2,0,4,8.0,1,MI,0.7273,0.8,5.0,0.9709,64.0,0.983,Alliance 6,0,
regular,20,2023,1649,0,0,0,4,19.0,0,TX,0.65,0.65,8.0,0.9433,256.0,0.922,,-1,
regular,2000,2013,1763,0,0,1,4,29.0,0,MO,0.625,0.625,11.0,0.9458,45.0,0.9821,,-1,
regular,2004,2009,1494,1,1,0,1,59.0,0,GA,0.4286,0.4286,20.0,0.5745,797.0,0.5242,,-1,
regular,201,2008,1633,0,0,0,0,54.0,3,GA,0.4,0.4286,18.0,0.8462,134.0,0.9105,,-1,
regular,201,2009,1749,0,0,0,2,10.0,2,GA,0.6111,0.7857,5.0,0.9621,34.0,0.9797,,-1,
regular,201,2010,1727,0,0,1,2,18.0,6,GA,0.5625,0.5,14.0,0.8971,50.0,0.9722,,2,
regular,201,2015,1550,0,0,0,2,34.0,0,MO,0.0,0.0,111.0,0.6783,688.0,0.7605,,3,
regular,201,2017,1608,1,1,1,5,61.0,0,MO,0.3,0.3,81.0,0.8192,452.0,0.8643,,-1,
regular,201,2019,1569,1,1,0,2,61.0,0,MI,0.3,0.3,158.0,0.7069,859.0,0.7715,,-1,
regular,201,2022,1655,2,1,0,5,51.0,0,TX,0.4,0.4,44.0,0.9022,212.0,0.9306,Alliance 4,3,
regular,201,2023,1553,2,0,1,4,62.0,0,TX,0.3,0.3,129.0,0.7296,882.0,0.7314,,-1,
regular,2010,2007,1507,0,0,0,2,60.0,0,GA,0.4286,0.4286,13.0,0.5938,520.0,0.5906,,-1,
regular,2010,2012,1548,0,0,0,1,67.0,0,MO,0.7778,0.7778,17.0,0.6964,627.0,0.7311,,-1,
regular,2013,2014,1729,1,1,0,3,29.0,5,MO,0.5333,0.6,8.0,0.9304,80.0,0.9703,,1,
regular,2013,2015,1630,1,1,1,4,38.0,0,MO,0.0,0.0,14.0,0.8906,293.0,0.898,,-1,
regular,2013,2016,1722,1,1,0,4,17.0,3,MO,0.6923,0.7,9.0,0.9338,94.0,0.9698,Alliance 4,2,
regular,2013,2018,1691,0,0,1,4,36.0,8,MI,0.5556,0.5,16.0,0.8961,173.0,0.9522,Alliance 5,1,
regular,2016,2007,1432,0,0,0,1,84.0,0,GA,0.1429,0.1429,38.0,0.3333,1021.0,0.1961,,-1,4.0
regular,2016,2008,1599,1,1,0,2,21.0,6,GA,0.6538,0.6429,13.0,0.7937,198.0,0.8678,,-1,4.0
regular,2016,2010,1755,2,1,1,5,13.0,2,GA,0.5833,0.7,3.0,0.9524,36.0,0.98,,-1,4.0
regular,2016,2011,1737,2,1,2,6,1.0,7,MO,0.8824,0.9,5.0,0.9194,68.0,0.9669,,0,4.0
regular,2016,2012,1727,0,0,3,7,19.0,2,MO,0.6364,0.7778,4.0,0.9355,63.0,0.973,,2,4.0
regular,2016,2013,1690,1,0,0,3,48.0,0,MO,0.5,0.5,8.0,0.8857,117.0,0.9534,,-1,4.0
regular,2016,2014,1622,1,0,0,8,41.0,0,MO,0.5,0.5,11.0,0.8429,294.0,0.891,,3,4.0
regular,2016,2015,1688,0,0,2,6,16.0,0,MO,0.0,0.0,6.0,0.9178,141.0,0.9509,,1,4.0
regular,2016,2018,1572,1,1,0,4,32.0,3,MI,0.5385,0.6,21.0,0.7407,758.0,0.7904,Alliance 2,2,4.0
regular,2016,2022,1637,1,1,0,2,57.0,0,TX,0.4,0.4,8.0,0.9024,264.0,0.9135,,-1,4.0
regular,2022,2011,1549,0,0,0,1,58.0,0,MO,0.4,0.4,12.0,0.7073,502.0,0.7555,,-1,
regular,2022,2012,1522,1,1,0,2,64.0,0,MO,0.4444,0.4444,19.0,0.6481,844.0,0.6381,,-1,
regular,2023,2008,1469,0,0,0,1,82.0,0,GA,0.1429,0.1429,31.0,0.2791,920.0,0.3858,,-1,
regular,2023,2010,1514,0,0,0,0,86.0,0,GA,0.4,0.4,24.0,0.4419,662.0,0.632,,-1,
regular,2024,2007,1422,0,0,0,1,24.0,0,GA,0.7143,0.7143,4.0,0.0,1073.0,0.1551,,-1,
regular,2024,2008,1649,0,0,1,3,38.0,0,GA,0.5,0.5,3.0,0.88,113.0,0.9246,,-1,
